1617137900.000000, IBI
31.484375,0.562500
32.015625,0.531250
32.531250,0.515625
54.296875,0.562500
54.890625,0.593750
55.453125,0.562500
56.015625,0.562500
56.625000,0.609375
57.203125,0.578125
57.765625,0.562500
58.328125,0.562500
58.921875,0.593750
69.078125,0.609375
69.687500,0.609375
70.250000,0.562500
70.843750,0.593750
71.421875,0.578125
71.984375,0.562500
72.578125,0.593750
73.156250,0.578125
73.734375,0.578125
74.328125,0.593750
74.906250,0.578125
75.500000,0.593750
76.109375,0.609375
76.718750,0.609375
77.312500,0.593750
77.875000,0.562500
78.437500,0.562500
79.000000,0.562500
79.578125,0.578125
80.156250,0.578125
80.718750,0.562500
81.281250,0.562500
81.828125,0.546875
82.375000,0.546875
82.953125,0.578125
83.531250,0.578125
84.125000,0.593750
84.750000,0.625000
85.343750,0.593750
86.109375,0.765625
97.843750,0.578125
98.421875,0.578125
98.968750,0.546875
99.593750,0.625000
100.234375,0.640625
100.812500,0.578125
101.281250,0.468750
103.968750,0.578125
104.609375,0.640625
105.187500,0.578125
110.281250,0.328125
115.375000,0.593750
122.968750,0.531250
123.515625,0.546875
124.046875,0.531250
124.593750,0.546875
125.140625,0.546875
125.703125,0.562500
126.234375,0.531250
126.781250,0.546875
127.312500,0.531250
127.859375,0.546875
128.421875,0.562500
128.968750,0.546875
129.500000,0.531250
130.078125,0.578125
130.671875,0.593750
131.265625,0.593750
131.843750,0.578125
132.437500,0.593750
133.031250,0.593750
133.625000,0.593750
134.203125,0.578125
134.781250,0.578125
135.359375,0.578125
141.500000,0.531250
142.046875,0.546875
142.609375,0.562500
143.187500,0.578125
143.781250,0.593750
144.375000,0.593750
144.968750,0.593750
145.562500,0.593750
146.140625,0.578125
146.703125,0.562500
147.281250,0.578125
147.875000,0.593750
148.437500,0.562500
149.000000,0.562500
149.562500,0.562500
150.125000,0.562500
150.703125,0.578125
151.281250,0.578125
151.859375,0.578125
152.437500,0.578125
153.062500,0.625000
153.640625,0.578125
154.250000,0.609375
154.843750,0.593750
155.421875,0.578125
156.015625,0.593750
156.609375,0.593750
157.140625,0.531250
157.703125,0.562500
158.234375,0.531250
158.796875,0.562500
159.343750,0.546875
159.875000,0.531250
160.421875,0.546875
160.937500,0.515625
161.453125,0.515625
162.000000,0.546875
162.484375,0.484375
163.015625,0.531250
163.531250,0.515625
164.031250,0.500000
167.640625,0.500000
168.156250,0.515625
168.687500,0.531250
169.218750,0.531250
169.734375,0.515625
176.671875,0.578125
177.265625,0.593750
177.843750,0.578125
192.515625,0.500000
193.062500,0.546875
193.640625,0.578125
194.328125,0.687500
195.015625,0.687500
195.687500,0.671875
196.437500,0.750000
197.140625,0.703125
206.234375,0.578125
206.812500,0.578125
207.375000,0.562500
207.921875,0.546875
208.484375,0.562500
209.062500,0.578125
209.656250,0.593750
210.250000,0.593750
210.843750,0.593750
211.453125,0.609375
228.859375,0.562500
229.421875,0.562500
230.000000,0.578125
230.578125,0.578125
231.140625,0.562500
231.718750,0.578125
232.296875,0.578125
232.906250,0.609375
233.484375,0.578125
234.046875,0.562500
234.640625,0.593750
235.250000,0.609375
235.875000,0.625000
236.468750,0.593750
237.046875,0.578125
237.640625,0.593750
238.234375,0.593750
238.828125,0.593750
239.406250,0.578125
240.000000,0.593750
240.593750,0.593750
241.187500,0.593750
241.781250,0.593750
242.359375,0.578125
242.937500,0.578125
243.531250,0.593750
244.109375,0.578125
244.671875,0.562500
245.250000,0.578125
245.828125,0.578125
246.421875,0.593750
249.890625,0.562500
250.468750,0.578125
251.046875,0.578125
251.640625,0.593750
252.234375,0.593750
252.843750,0.609375
262.375000,1.265625
263.609375,1.234375
302.656250,0.578125
303.218750,0.562500
303.765625,0.546875
304.312500,0.546875
304.843750,0.531250
305.390625,0.546875
305.906250,0.515625
306.453125,0.546875
307.015625,0.562500
307.515625,0.500000
308.062500,0.546875
308.625000,0.562500
309.203125,0.578125
309.812500,0.609375
310.406250,0.593750
311.000000,0.593750
311.625000,0.625000
312.281250,0.656250
312.890625,0.609375
313.500000,0.609375
314.125000,0.625000
314.734375,0.609375
315.359375,0.625000
315.953125,0.593750
316.546875,0.593750
325.421875,0.578125
326.015625,0.593750
326.593750,0.578125
331.015625,0.531250
331.562500,0.546875
361.343750,0.609375
361.890625,0.546875
362.468750,0.578125
363.046875,0.578125
363.609375,0.562500
364.171875,0.562500
364.734375,0.562500
367.546875,0.546875
368.125000,0.578125
368.687500,0.562500
369.250000,0.562500
369.812500,0.562500
370.375000,0.562500
370.953125,0.578125
371.515625,0.562500
372.093750,0.578125
375.578125,0.562500
381.281250,0.593750
381.843750,0.562500
382.421875,0.578125
383.031250,0.609375
383.593750,0.562500
384.156250,0.562500
384.734375,0.578125
385.296875,0.562500
385.875000,0.578125
386.453125,0.578125
387.031250,0.578125
387.609375,0.578125
388.187500,0.578125
388.796875,0.609375
394.062500,0.578125
394.625000,0.562500
395.203125,0.578125
395.796875,0.593750
396.375000,0.578125
396.953125,0.578125
397.546875,0.593750
398.140625,0.593750
398.703125,0.562500
399.265625,0.562500
410.109375,0.578125
410.656250,0.546875
411.234375,0.578125
411.828125,0.593750
420.234375,0.546875
420.781250,0.546875
421.312500,0.531250
421.859375,0.546875
422.406250,0.546875
422.937500,0.531250
423.500000,0.562500
424.078125,0.578125
424.609375,0.531250
425.171875,0.562500
425.718750,0.546875
426.265625,0.546875
426.828125,0.562500
427.390625,0.562500
427.937500,0.546875
428.515625,0.578125
429.078125,0.562500
429.656250,0.578125
430.203125,0.546875
430.765625,0.562500
431.359375,0.593750
431.937500,0.578125
432.531250,0.593750
433.078125,0.546875
433.656250,0.578125
434.234375,0.578125
434.796875,0.562500
437.687500,0.562500
438.265625,0.578125
438.828125,0.562500
439.390625,0.562500
439.968750,0.578125
440.562500,0.593750
441.125000,0.562500
441.703125,0.578125
442.296875,0.593750
442.875000,0.578125
443.468750,0.593750
444.031250,0.562500
444.593750,0.562500
445.187500,0.593750
445.765625,0.578125
446.328125,0.562500
446.937500,0.609375
447.500000,0.562500
448.078125,0.578125
448.656250,0.578125
449.203125,0.546875
449.781250,0.578125
450.359375,0.578125
450.937500,0.578125
451.484375,0.546875
452.046875,0.562500
452.609375,0.562500
453.203125,0.593750
453.781250,0.578125
454.343750,0.562500
454.937500,0.593750
455.531250,0.593750
456.093750,0.562500
456.687500,0.593750
457.250000,0.562500
457.859375,0.609375
458.468750,0.609375
459.062500,0.593750
459.656250,0.593750
460.250000,0.593750
460.843750,0.593750
461.421875,0.578125
462.031250,0.609375
462.609375,0.578125
463.187500,0.578125
463.765625,0.578125
464.296875,0.531250
464.859375,0.562500
465.406250,0.546875
465.953125,0.546875
466.484375,0.531250
467.031250,0.546875
467.578125,0.546875
468.140625,0.562500
468.671875,0.531250
469.234375,0.562500
469.812500,0.578125
470.406250,0.593750
470.968750,0.562500
471.562500,0.593750
472.140625,0.578125
472.734375,0.593750
473.328125,0.593750
473.890625,0.562500
474.468750,0.578125
475.031250,0.562500
475.609375,0.578125
476.171875,0.562500
476.734375,0.562500
477.296875,0.562500
477.875000,0.578125
478.437500,0.562500
479.031250,0.593750
479.593750,0.562500
480.171875,0.578125
480.796875,0.625000
481.375000,0.578125
481.921875,0.546875
482.484375,0.562500
483.046875,0.562500
483.640625,0.593750
484.234375,0.593750
484.796875,0.562500
485.375000,0.578125
485.984375,0.609375
486.578125,0.593750
487.171875,0.593750
487.765625,0.593750
488.375000,0.609375
488.968750,0.593750
489.546875,0.578125
490.109375,0.562500
490.703125,0.593750
491.281250,0.578125
491.843750,0.562500
492.437500,0.593750
493.031250,0.593750
493.625000,0.593750
494.218750,0.593750
494.796875,0.578125
495.359375,0.562500
495.953125,0.593750
496.531250,0.578125
497.109375,0.578125
497.687500,0.578125
498.250000,0.562500
498.828125,0.578125
499.406250,0.578125
499.953125,0.546875
507.781250,0.515625
508.359375,0.578125
508.921875,0.562500
509.484375,0.562500
510.062500,0.578125
510.640625,0.578125
511.218750,0.578125
511.796875,0.578125
514.593750,0.562500
515.156250,0.562500
515.718750,0.562500
516.296875,0.578125
516.843750,0.546875
517.421875,0.578125
520.187500,0.562500
520.765625,0.578125
521.343750,0.578125
521.953125,0.609375
522.578125,0.625000
523.187500,0.609375
523.765625,0.578125
524.375000,0.609375
524.968750,0.593750
525.593750,0.625000
526.218750,0.625000
526.796875,0.578125
527.390625,0.593750
528.000000,0.609375
528.609375,0.609375
529.203125,0.593750
529.796875,0.593750
530.406250,0.609375
531.031250,0.625000
531.640625,0.609375
532.234375,0.593750
532.859375,0.625000
533.468750,0.609375
534.093750,0.625000
534.703125,0.609375
535.312500,0.609375
535.937500,0.625000
536.562500,0.625000
537.187500,0.625000
537.781250,0.593750
538.375000,0.593750
538.984375,0.609375
539.593750,0.609375
540.171875,0.578125
540.765625,0.593750
541.343750,0.578125
541.953125,0.609375
542.578125,0.625000
543.171875,0.593750
543.734375,0.562500
544.312500,0.578125
544.906250,0.593750
545.468750,0.562500
546.062500,0.593750
546.609375,0.546875
547.187500,0.578125
547.750000,0.562500
548.296875,0.546875
548.843750,0.546875
549.406250,0.562500
549.953125,0.546875
550.484375,0.531250
551.062500,0.578125
551.625000,0.562500
552.234375,0.609375
552.875000,0.640625
560.000000,0.531250
560.546875,0.546875
561.109375,0.562500
561.671875,0.562500
562.296875,0.625000
562.875000,0.578125
563.453125,0.578125
564.031250,0.578125
